product_id,category_id,seller_id,price,weight_grams,length_cm,photos_qty
prd_0013723,cat_016,sel_002123,34.15,677,95,1
prd_0013724,cat_008,sel_000710,48.13,561,72,2
prd_0013725,cat_022,sel_001804,116.77,7163,71,5
prd_0013726,cat_012,sel_000300,27.97,1142,23,4
prd_0013727,cat_037,sel_001402,62.6,1031,65,7
prd_0013728,cat_019,sel_000793,77.47,432,95,1
prd_0013729,cat_014,sel_001765,23.95,764,13,6
prd_0013730,cat_031,sel_002120,59.32,1080,69,7
prd_0013731,cat_038,sel_000049,102.43,531,14,5
prd_0013732,cat_034,sel_000307,115.58,740,23,7
prd_0013733,cat_018,sel_002295,179.37,457,104,7
prd_0013734,cat_012,sel_000615,31.75,381,73,3
prd_0013735,cat_025,sel_001816,104.57,755,101,7
prd_0013736,cat_034,sel_002017,87.51,975,46,2
prd_0013737,cat_041,sel_001847,25.46,900,25,6
prd_0013738,cat_016,sel_000090,100.99,315,21,7
prd_0013739,cat_025,sel_001831,79.92,1186,106,6
prd_0013740,cat_010,sel_002398,79.91,823,106,6
prd_0013741,cat_003,sel_000938,228.83,2707,117,3
prd_0013742,cat_009,sel_001777,40.98,387,66,6
prd_0013743,cat_001,sel_000700,28.35,940,88,4
prd_0013744,cat_019,sel_002493,83.43,850,31,2
prd_0013745,cat_013,sel_000537,22.0,2190,61,4
prd_0013746,cat_025,sel_000761,57.25,771,58,7
prd_0013747,cat_023,sel_000442,160.89,369,34,4
prd_0013748,cat_006,sel_002380,42.21,624,26,4
prd_0013749,cat_025,sel_001465,139.0,1974,107,6
prd_0013750,cat_007,sel_000620,46.06,716,53,7
prd_0013751,cat_001,sel_000352,20.49,585,48,7
prd_0013752,cat_040,sel_002177,26.89,295,65,7
prd_0013753,cat_001,sel_000173,15.15,716,36,2
prd_0013754,cat_011,sel_001609,13.46,574,24,2
prd_0013755,cat_024,sel_001555,88.65,226,73,6
prd_0013756,cat_013,sel_001950,9.03,2395,105,6
prd_0013757,cat_013,sel_001710,32.31,6452,109,5
prd_0013758,cat_028,sel_002084,109.83,59143,32,5
prd_0013759,cat_023,sel_000105,144.87,643,105,6
prd_0013760,cat_019,sel_001094,83.26,1028,48,2
prd_0013761,cat_037,sel_000234,69.78,630,99,4
prd_0013762,cat_004,sel_001041,266.42,10628,44,5
prd_0013763,cat_016,sel_001435,93.16,1865,44,5
prd_0013764,cat_009,sel_001528,59.28,306,58,2
prd_0013765,cat_002,sel_002293,15.8,766,94,5
prd_0013766,cat_041,sel_002287,75.62,448,55,3
prd_0013767,cat_030,sel_000772,207.17,2329,108,5
prd_0013768,cat_008,sel_001749,67.1,1373,108,2
prd_0013769,cat_014,sel_001780,67.69,634,102,7
prd_0013770,cat_008,sel_002386,35.75,527,32,3
prd_0013771,cat_025,sel_000242,82.91,472,77,1
prd_0013772,cat_012,sel_001558,56.61,821,38,3
prd_0013773,cat_039,sel_001047,18.54,386,72,3
prd_0013774,cat_008,sel_000878,45.31,650,19,3
prd_0013775,cat_012,sel_001558,61.46,580,102,5
prd_0013776,cat_039,sel_000709,41.65,419,47,1
prd_0013777,cat_037,sel_000099,87.35,303,67,3
prd_0013778,cat_010,sel_001972,28.11,631,45,2
prd_0013779,cat_017,sel_000249,39.22,515,37,4
prd_0013780,cat_037,sel_000820,245.52,693,37,3
prd_0013781,cat_025,sel_001533,28.18,209,59,3
prd_0013782,cat_024,sel_001565,40.79,493,93,3
prd_0013783,cat_025,sel_001672,66.44,950,103,6
prd_0013784,cat_039,sel_002481,15.01,272,38,7
prd_0013785,cat_019,sel_001036,103.96,1584,12,1
prd_0013786,cat_007,sel_000357,121.54,743,30,3
prd_0013787,cat_017,sel_000359,41.82,577,55,4
prd_0013788,cat_029,sel_001310,103.39,8726,76,3
prd_0013789,cat_018,sel_000981,64.95,404,104,5
prd_0013790,cat_011,sel_002269,13.45,1260,59,5
prd_0013791,cat_025,sel_001312,133.24,677,69,3
prd_0013792,cat_016,sel_001157,45.49,640,53,5
prd_0013793,cat_040,sel_002142,22.28,1023,53,1
prd_0013794,cat_012,sel_002017,91.34,752,92,2
prd_0013795,cat_028,sel_001782,17.53,22064,88,7
prd_0013796,cat_021,sel_001349,25.98,2031,88,4
prd_0013797,cat_003,sel_000607,204.52,2058,77,3
prd_0013798,cat_016,sel_001450,72.49,638,98,7
prd_0013799,cat_002,sel_000310,19.25,316,71,7
prd_0013800,cat_032,sel_001374,49.13,1247,115,1
prd_0013801,cat_030,sel_002111,266.41,2797,35,7
prd_0013802,cat_002,sel_001325,13.04,508,81,2
prd_0013803,cat_018,sel_000193,150.64,857,111,1
prd_0013804,cat_040,sel_000086,21.38,483,29,1
prd_0013805,cat_010,sel_002138,23.85,287,19,5
prd_0013806,cat_038,sel_000583,53.28,617,12,4
prd_0013807,cat_005,sel_001348,9.45,864,86,3
prd_0013808,cat_001,sel_001972,26.78,540,15,7
prd_0013809,cat_019,sel_000645,89.68,551,83,2
prd_0013810,cat_009,sel_001839,61.52,563,65,3
prd_0013811,cat_037,sel_000212,108.34,587,24,4
prd_0013812,cat_025,sel_001881,69.73,665,45,7
prd_0013813,cat_026,sel_000176,23.54,921,20,4
prd_0013814,cat_025,sel_000702,61.99,893,45,6
prd_0013815,cat_025,sel_000655,90.05,1707,47,7
prd_0013816,cat_031,sel_002221,27.53,1477,98,4
prd_0013817,cat_025,sel_001367,35.02,401,18,5
prd_0013818,cat_034,sel_002096,80.5,551,80,3
prd_0013819,cat_022,sel_001501,162.46,7384,114,6
prd_0013820,cat_012,sel_002017,39.82,252,40,3
prd_0013821,cat_016,sel_001417,109.09,722,104,6
prd_0013822,cat_016,sel_001151,94.11,402,99,2
prd_0013823,cat_011,sel_001654,7.45,601,114,1
prd_0013824,cat_014,sel_000728,184.1,621,42,1
prd_0013825,cat_013,sel_002280,11.15,1698,119,3
prd_0013826,cat_005,sel_002259,11.67,2068,101,2
prd_0013827,cat_034,sel_000207,129.87,471,34,5
prd_0013828,cat_031,sel_002279,49.53,1266,96,4
prd_0013829,cat_011,sel_000481,13.27,272,94,6
prd_0013830,cat_039,sel_001709,16.02,444,19,3
prd_0013831,cat_040,sel_002040,12.83,912,60,6
prd_0013832,cat_035,sel_000615,13.81,542,106,6
prd_0013833,cat_002,sel_000303,26.74,912,14,7
prd_0013834,cat_013,sel_001907,15.7,5601,116,6
prd_0013835,cat_016,sel_001130,50.61,403,66,5
prd_0013836,cat_028,sel_001253,40.11,56393,49,1
prd_0013837,cat_024,sel_001924,64.98,814,19,1
prd_0013838,cat_025,sel_000647,46.88,296,77,7
prd_0013839,cat_032,sel_000266,39.3,643,118,2
prd_0013840,cat_040,sel_002388,22.3,845,55,7
prd_0013841,cat_021,sel_001750,24.36,1935,101,5
prd_0013842,cat_038,sel_001637,44.62,625,45,5
prd_0013843,cat_033,sel_000833,14.26,778,100,5
prd_0013844,cat_011,sel_002485,35.07,269,115,3
prd_0013845,cat_033,sel_000578,51.93,551,18,1
prd_0013846,cat_005,sel_000474,18.22,505,39,2
prd_0013847,cat_006,sel_000793,77.42,890,10,4
prd_0013848,cat_041,sel_001844,24.29,460,94,2
prd_0013849,cat_015,sel_000612,23.44,1615,39,7
prd_0013850,cat_016,sel_000782,100.23,454,116,4
prd_0013851,cat_040,sel_001354,6.58,347,101,1
prd_0013852,cat_013,sel_001628,27.82,7506,26,3
prd_0013853,cat_009,sel_000389,43.38,820,73,3
prd_0013854,cat_003,sel_001643,82.2,1843,60,5
prd_0013855,cat_019,sel_000974,85.64,538,81,5
prd_0013856,cat_007,sel_000875,167.37,509,75,3
prd_0013857,cat_002,sel_000228,16.28,763,24,7
prd_0013858,cat_033,sel_002425,22.26,457,79,5
prd_0013859,cat_011,sel_001735,22.99,1478,60,1
prd_0013860,cat_022,sel_000274,133.01,5697,44,3
prd_0013861,cat_004,sel_000930,200.26,13253,61,6
prd_0013862,cat_019,sel_000232,79.52,493,112,5
prd_0013863,cat_024,sel_001388,75.71,330,117,3
prd_0013864,cat_016,sel_001753,23.97,864,45,2
prd_0013865,cat_011,sel_000155,27.57,408,95,3
prd_0013866,cat_011,sel_002288,9.53,562,96,5
prd_0013867,cat_004,sel_000952,332.24,53612,24,2
prd_0013868,cat_005,sel_000608,35.34,243,65,4
prd_0013869,cat_018,sel_000338,95.62,570,60,7
prd_0013870,cat_005,sel_000375,11.15,302,62,5
prd_0013871,cat_008,sel_002109,45.2,458,94,2
prd_0013872,cat_006,sel_001236,105.0,558,115,5
prd_0013873,cat_033,sel_002017,11.85,312,96,1
prd_0013874,cat_016,sel_000590,28.31,736,19,4
prd_0013875,cat_021,sel_000793,51.49,4167,60,6
prd_0013876,cat_023,sel_001064,107.29,708,115,3
prd_0013877,cat_014,sel_001163,76.95,913,100,7
prd_0013878,cat_011,sel_000267,8.34,1351,108,7
prd_0013879,cat_013,sel_000125,25.71,5418,62,2
prd_0013880,cat_019,sel_002486,114.5,184,98,3
prd_0013881,cat_012,sel_001673,119.02,656,13,7
prd_0013882,cat_005,sel_000151,15.72,171,58,2
prd_0013883,cat_039,sel_001953,21.26,418,99,7
prd_0013884,cat_029,sel_000911,19.95,3780,65,4
prd_0013885,cat_003,sel_002017,206.44,1719,119,1
prd_0013886,cat_038,sel_002360,100.49,383,14,7
prd_0013887,cat_006,sel_000071,67.01,697,40,2
prd_0013888,cat_004,sel_002409,535.17,22168,58,5
prd_0013889,cat_006,sel_000434,39.3,371,83,3
prd_0013890,cat_039,sel_000741,17.94,680,41,7
prd_0013891,cat_008,sel_001574,32.42,161,54,5
prd_0013892,cat_032,sel_001789,74.03,284,69,6
prd_0013893,cat_024,sel_000451,115.44,1130,54,1
prd_0013894,cat_019,sel_000357,82.97,386,68,3
prd_0013895,cat_013,sel_000729,22.14,3076,110,5
prd_0013896,cat_004,sel_000812,401.85,9965,73,3
prd_0013897,cat_028,sel_000793,48.53,12611,115,6
prd_0013898,cat_014,sel_000455,119.43,357,51,6
prd_0013899,cat_019,sel_002419,58.68,598,21,4
prd_0013900,cat_002,sel_002017,22.74,494,91,3
prd_0013901,cat_032,sel_002440,34.52,1026,89,1
prd_0013902,cat_027,sel_000286,26.07,2568,30,7
prd_0013903,cat_019,sel_000213,68.76,596,29,2
prd_0013904,cat_018,sel_001373,270.43,457,21,6
prd_0013905,cat_011,sel_001558,17.71,957,68,5
prd_0013906,cat_011,sel_001593,28.58,293,48,5
prd_0013907,cat_003,sel_000260,100.54,1904,98,5
prd_0013908,cat_026,sel_002100,14.55,734,112,4
prd_0013909,cat_002,sel_001257,18.39,397,34,2
prd_0013910,cat_001,sel_000936,28.49,570,60,7
prd_0013911,cat_002,sel_001291,13.4,728,45,5
prd_0013912,cat_007,sel_000112,67.64,424,30,7
prd_0013913,cat_022,sel_000554,124.29,3501,113,3
prd_0013914,cat_025,sel_002496,78.57,324,90,2
prd_0013915,cat_014,sel_001420,63.66,1649,55,1
prd_0013916,cat_014,sel_000226,59.69,475,25,4
prd_0013917,cat_022,sel_000741,65.7,2708,18,4
prd_0013918,cat_023,sel_000489,91.5,247,85,5
prd_0013919,cat_034,sel_002293,113.13,401,55,5
prd_0013920,cat_034,sel_002017,119.32,685,11,6
prd_0013921,cat_034,sel_001400,82.83,528,59,2
prd_0013922,cat_034,sel_002366,59.01,714,53,1
prd_0013923,cat_037,sel_000950,73.19,857,95,6
prd_0013924,cat_021,sel_002149,32.42,1854,69,5
prd_0013925,cat_023,sel_001201,72.44,562,48,1
prd_0013926,cat_029,sel_002108,35.93,17501,14,5
prd_0013927,cat_007,sel_002245,41.02,867,23,2
prd_0013928,cat_013,sel_001192,15.3,4847,75,6
prd_0013929,cat_039,sel_000474,17.47,505,95,4
prd_0013930,cat_019,sel_000505,82.65,841,32,3
prd_0013931,cat_002,sel_000736,15.59,715,51,4
prd_0013932,cat_014,sel_000579,57.79,702,20,4
prd_0013933,cat_006,sel_000994,58.75,858,13,5
prd_0013934,cat_012,sel_001297,91.28,706,89,6
prd_0013935,cat_020,sel_000250,65.03,2339,101,3
prd_0013936,cat_019,sel_002261,35.82,616,97,4
prd_0013937,cat_018,sel_000010,78.42,343,116,2
prd_0013938,cat_001,sel_000361,54.88,823,85,7
prd_0013939,cat_016,sel_000026,156.08,273,115,7
prd_0013940,cat_002,sel_002461,28.61,590,41,2
prd_0013941,cat_014,sel_001060,88.73,617,78,1
prd_0013942,cat_024,sel_000512,96.05,338,42,3
prd_0013943,cat_005,sel_000322,16.03,576,39,1
prd_0013944,cat_039,sel_000943,29.24,880,41,4
prd_0013945,cat_024,sel_002431,104.77,454,105,4
prd_0013946,cat_008,sel_001407,51.39,693,91,4
prd_0013947,cat_014,sel_000894,49.43,773,29,2
prd_0013948,cat_004,sel_000924,270.98,8796,67,7
prd_0013949,cat_001,sel_000317,18.22,612,92,5
prd_0013950,cat_039,sel_001327,31.0,539,93,7
prd_0013951,cat_025,sel_001075,75.26,595,105,5
prd_0013952,cat_032,sel_001810,53.85,269,88,3
prd_0013953,cat_024,sel_000503,90.29,296,112,4
prd_0013954,cat_038,sel_000357,34.8,1104,94,1
prd_0013955,cat_038,sel_001499,97.71,875,72,3
prd_0013956,cat_002,sel_001853,14.7,669,24,7
prd_0013957,cat_007,sel_001277,71.42,941,115,5
prd_0013958,cat_014,sel_002006,44.43,309,63,3
prd_0013959,cat_011,sel_002089,19.43,535,13,5
prd_0013960,cat_019,sel_002278,69.78,511,61,2
prd_0013961,cat_009,sel_000965,29.9,408,14,2
prd_0013962,cat_032,sel_002254,20.18,340,37,3
prd_0013963,cat_001,sel_001777,22.21,1158,93,1
prd_0013964,cat_032,sel_001568,65.11,438,94,4
prd_0013965,cat_014,sel_001421,89.37,751,119,1
prd_0013966,cat_001,sel_000053,38.16,708,33,4
prd_0013967,cat_034,sel_001435,70.83,1011,26,4
prd_0013968,cat_016,sel_001975,69.81,866,42,3
prd_0013969,cat_029,sel_002466,49.99,6859,51,4
prd_0013970,cat_037,sel_001103,121.49,318,37,3
prd_0013971,cat_002,sel_002470,38.73,937,118,5
prd_0013972,cat_009,sel_000454,45.46,1105,98,4
prd_0013973,cat_005,sel_002389,15.84,2055,105,1
prd_0013974,cat_004,sel_001518,318.0,24460,81,6
prd_0013975,cat_039,sel_001664,17.56,435,55,7
prd_0013976,cat_033,sel_001470,15.03,465,40,3
prd_0013977,cat_013,sel_002445,18.57,1416,107,4
prd_0013978,cat_026,sel_000123,11.71,399,25,5
prd_0013979,cat_039,sel_001059,27.43,318,59,2
prd_0013980,cat_008,sel_002180,68.21,805,18,5
prd_0013981,cat_001,sel_000438,21.41,968,47,2
prd_0013982,cat_034,sel_001458,163.63,1855,111,1
prd_0013983,cat_028,sel_001344,53.78,140454,74,7
prd_0013984,cat_006,sel_002017,40.82,679,20,6
prd_0013985,cat_017,sel_002280,72.45,448,40,1
prd_0013986,cat_006,sel_000663,36.86,493,27,1
prd_0013987,cat_023,sel_001735,96.73,424,82,1
prd_0013988,cat_024,sel_001403,78.12,1936,57,7
prd_0013989,cat_010,sel_001664,33.31,150,41,6
prd_0013990,cat_032,sel_000520,35.89,1348,85,7
prd_0013991,cat_017,sel_000689,35.92,376,65,7
prd_0013992,cat_028,sel_001412,89.82,24669,87,6
prd_0013993,cat_024,sel_000012,63.04,165,95,4
prd_0013994,cat_016,sel_001790,94.17,1016,28,6
prd_0013995,cat_010,sel_000426,39.75,892,104,1
prd_0013996,cat_007,sel_002317,79.49,347,20,2
prd_0013997,cat_031,sel_002138,56.86,1043,14,5
prd_0013998,cat_024,sel_001565,87.74,948,15,1
prd_0013999,cat_010,sel_002220,42.52,460,89,2
prd_0014000,cat_040,sel_002463,17.51,215,17,3
prd_0014001,cat_033,sel_001965,11.97,537,107,7
prd_0014002,cat_005,sel_001572,13.6,1010,91,1
prd_0014003,cat_006,sel_001148,48.68,379,91,7
prd_0014004,cat_020,sel_002017,70.59,8585,44,6
prd_0014005,cat_004,sel_001765,143.39,9754,35,7
prd_0014006,cat_040,sel_001208,25.19,573,45,6
prd_0014007,cat_024,sel_001282,80.52,415,92,1
prd_0014008,cat_003,sel_000597,102.76,1622,33,1
prd_0014009,cat_016,sel_002000,54.2,904,98,7
prd_0014010,cat_008,sel_002190,25.8,1356,49,3
prd_0014011,cat_018,sel_000049,58.82,665,29,5
prd_0014012,cat_009,sel_000301,48.0,275,53,7
prd_0014013,cat_034,sel_002471,71.41,823,110,1
prd_0014014,cat_028,sel_000475,85.36,25849,43,3
prd_0014015,cat_038,sel_001836,81.34,511,39,6
prd_0014016,cat_007,sel_001236,153.29,632,89,4
prd_0014017,cat_013,sel_001338,20.67,5290,114,7
prd_0014018,cat_033,sel_000292,12.95,487,34,4
prd_0014019,cat_013,sel_000358,43.01,5348,64,3
prd_0014020,cat_013,sel_001487,17.03,4897,96,3
prd_0014021,cat_041,sel_000963,18.49,802,24,5
prd_0014022,cat_032,sel_002017,49.85,931,33,2
prd_0014023,cat_035,sel_002419,9.68,199,87,3
prd_0014024,cat_014,sel_002017,62.29,493,41,3
prd_0014025,cat_023,sel_001043,58.98,555,72,5
prd_0014026,cat_016,sel_001241,103.61,529,61,1
prd_0014027,cat_016,sel_000411,125.73,389,93,4
prd_0014028,cat_005,sel_001735,15.42,432,63,4
prd_0014029,cat_034,sel_001140,64.78,778,42,1
prd_0014030,cat_013,sel_002128,27.64,5036,41,3
prd_0014031,cat_023,sel_001636,51.73,609,16,1
prd_0014032,cat_035,sel_000453,20.38,363,23,7
prd_0014033,cat_032,sel_001061,57.6,922,28,6
prd_0014034,cat_007,sel_001695,61.27,889,106,6
prd_0014035,cat_023,sel_002130,63.81,1046,62,2
prd_0014036,cat_018,sel_000885,111.66,405,117,4
prd_0014037,cat_009,sel_001678,101.78,3679,15,3
prd_0014038,cat_002,sel_000463,10.88,669,118,1
prd_0014039,cat_024,sel_002254,65.16,410,82,7
prd_0014040,cat_032,sel_001477,83.01,1971,64,1
prd_0014041,cat_039,sel_001944,30.64,871,65,6
prd_0014042,cat_012,sel_001021,39.84,664,115,2
prd_0014043,cat_014,sel_002342,62.67,705,33,5
prd_0014044,cat_006,sel_001796,68.71,1139,46,7
prd_0014045,cat_041,sel_000404,46.02,680,97,2
prd_0014046,cat_034,sel_001413,143.94,253,11,2
prd_0014047,cat_040,sel_000688,31.72,594,81,1
prd_0014048,cat_018,sel_002074,57.28,940,77,7
prd_0014049,cat_008,sel_001983,17.14,585,70,2
prd_0014050,cat_022,sel_001271,93.48,3055,58,6
prd_0014051,cat_013,sel_000749,8.54,3927,89,7
prd_0014052,cat_012,sel_002116,81.41,924,112,6
prd_0014053,cat_003,sel_002109,68.11,2839,75,5
prd_0014054,cat_003,sel_001294,116.7,861,100,1
prd_0014055,cat_013,sel_001793,13.28,2220,11,3
prd_0014056,cat_039,sel_000726,9.69,582,26,5
prd_0014057,cat_029,sel_000878,89.4,5657,70,7
prd_0014058,cat_031,sel_002351,37.87,449,98,3
prd_0014059,cat_009,sel_001835,131.91,524,37,4
prd_0014060,cat_030,sel_000206,435.61,3666,90,1
prd_0014061,cat_014,sel_001173,64.62,393,94,3
prd_0014062,cat_002,sel_001018,7.3,334,77,5
prd_0014063,cat_014,sel_000605,55.53,414,83,1
prd_0014064,cat_005,sel_002482,49.93,281,32,7
prd_0014065,cat_034,sel_000357,93.87,615,75,1
prd_0014066,cat_034,sel_000784,71.81,633,27,6
prd_0014067,cat_010,sel_002109,30.34,994,68,5
prd_0014068,cat_023,sel_000345,108.89,353,109,7
prd_0014069,cat_013,sel_000959,23.21,4253,38,1
prd_0014070,cat_006,sel_001593,63.49,709,100,7
prd_0014071,cat_024,sel_000844,116.19,276,82,1
prd_0014072,cat_031,sel_001052,79.91,669,73,7
prd_0014073,cat_032,sel_001413,54.96,682,97,7
prd_0014074,cat_005,sel_002369,8.74,562,78,2
prd_0014075,cat_019,sel_002166,46.22,316,53,5
prd_0014076,cat_001,sel_000302,18.43,577,27,5
prd_0014077,cat_004,sel_001458,308.39,5640,48,7
prd_0014078,cat_003,sel_001640,262.12,1764,81,2
prd_0014079,cat_002,sel_000813,47.21,869,113,2
prd_0014080,cat_011,sel_000669,22.36,537,113,5
prd_0014081,cat_012,sel_001539,57.77,1137,98,7
prd_0014082,cat_027,sel_001069,8.62,2469,91,5
prd_0014083,cat_011,sel_002254,15.5,416,16,5
prd_0014084,cat_005,sel_000429,13.92,521,73,7
prd_0014085,cat_040,sel_000113,14.31,1860,40,3
prd_0014086,cat_037,sel_002241,109.8,520,56,3
prd_0014087,cat_005,sel_002235,14.57,1752,103,7
prd_0014088,cat_013,sel_001072,8.38,3923,33,2
prd_0014089,cat_006,sel_001899,81.64,400,92,1
prd_0014090,cat_040,sel_002102,32.76,1593,12,1
prd_0014091,cat_012,sel_000649,51.35,658,31,7
prd_0014092,cat_004,sel_001643,290.75,12949,60,6
prd_0014093,cat_029,sel_001838,35.06,12304,63,5
prd_0014094,cat_028,sel_000901,38.74,55971,46,3
prd_0014095,cat_009,sel_002354,90.55,448,30,4
prd_0014096,cat_011,sel_002418,13.38,941,64,4
prd_0014097,cat_014,sel_001253,160.07,535,74,7
prd_0014098,cat_009,sel_000215,85.74,367,67,7
prd_0014099,cat_010,sel_002281,46.55,421,19,1
prd_0014100,cat_033,sel_001342,66.2,333,77,5
prd_0014101,cat_031,sel_000362,87.17,626,38,4
prd_0014102,cat_027,sel_001822,14.03,3662,79,5
prd_0014103,cat_026,sel_001722,10.54,1062,19,4
prd_0014104,cat_019,sel_000365,59.42,926,17,7
prd_0014105,cat_012,sel_000693,43.06,490,111,2
prd_0014106,cat_028,sel_002148,40.14,27239,27,2
prd_0014107,cat_005,sel_002419,10.76,433,29,2
prd_0014108,cat_005,sel_001041,19.84,633,40,5
prd_0014109,cat_005,sel_000352,26.62,537,67,2
prd_0014110,cat_029,sel_000887,121.24,8201,48,2
prd_0014111,cat_023,sel_001299,75.61,1246,29,2
prd_0014112,cat_016,sel_000745,107.35,1278,73,2
prd_0014113,cat_017,sel_001558,23.13,439,24,5
prd_0014114,cat_034,sel_000023,113.93,884,77,2
prd_0014115,cat_005,sel_002025,11.34,831,10,7
prd_0014116,cat_013,sel_002101,22.54,3039,55,1
prd_0014117,cat_031,sel_001985,48.15,1215,19,5
prd_0014118,cat_025,sel_000754,58.89,286,40,1
prd_0014119,cat_015,sel_001589,15.68,1027,68,4
prd_0014120,cat_008,sel_000925,25.0,565,20,1
prd_0014121,cat_040,sel_000997,12.41,351,67,4
prd_0014122,cat_014,sel_001777,49.53,547,43,2
prd_0014123,cat_037,sel_002098,144.01,1534,38,1
prd_0014124,cat_032,sel_002067,38.52,2105,46,3
prd_0014125,cat_035,sel_000605,14.63,406,112,6
prd_0014126,cat_001,sel_001654,32.58,588,84,3
prd_0014127,cat_017,sel_000674,61.62,546,58,7
prd_0014128,cat_009,sel_001580,139.56,594,32,7
prd_0014129,cat_009,sel_000933,88.14,1352,98,3
prd_0014130,cat_009,sel_002006,22.85,493,70,4
prd_0014131,cat_013,sel_002333,28.23,2705,66,1
prd_0014132,cat_014,sel_000741,88.12,480,105,1
prd_0014133,cat_024,sel_002160,147.05,546,36,5
prd_0014134,cat_011,sel_001847,17.14,881,114,6
prd_0014135,cat_009,sel_001448,91.59,638,27,6
prd_0014136,cat_013,sel_001346,16.75,5578,86,5
prd_0014137,cat_026,sel_000793,19.04,1018,29,1
prd_0014138,cat_001,sel_000523,15.13,521,16,5
prd_0014139,cat_031,sel_000240,26.45,579,84,2
prd_0014140,cat_011,sel_001779,27.72,766,81,7
prd_0014141,cat_022,sel_000578,119.59,3674,92,3
prd_0014142,cat_031,sel_001273,27.59,613,11,1
prd_0014143,cat_019,sel_002216,103.75,1018,28,3
prd_0014144,cat_024,sel_001678,20.35,637,52,3
prd_0014145,cat_039,sel_000449,13.75,1135,118,2
prd_0014146,cat_002,sel_001828,8.88,380,112,1
prd_0014147,cat_012,sel_000554,77.37,710,110,5
prd_0014148,cat_039,sel_001976,16.28,801,88,3
prd_0014149,cat_034,sel_000223,80.22,702,36,6
prd_0014150,cat_023,sel_000368,83.77,519,94,4
prd_0014151,cat_008,sel_002325,50.57,289,44,5
prd_0014152,cat_011,sel_000712,25.63,1049,50,1
prd_0014153,cat_035,sel_000396,28.4,296,116,2
prd_0014154,cat_027,sel_000554,15.11,1794,40,6
prd_0014155,cat_010,sel_000911,58.65,802,119,1
prd_0014156,cat_005,sel_002086,13.29,498,99,6
prd_0014157,cat_032,sel_000400,37.67,644,55,7
prd_0014158,cat_022,sel_000049,59.79,2632,41,3
prd_0014159,cat_040,sel_002149,40.53,694,102,1
prd_0014160,cat_014,sel_000744,41.38,911,111,5
prd_0014161,cat_012,sel_000218,85.1,274,111,7
prd_0014162,cat_010,sel_000075,50.88,680,42,4
prd_0014163,cat_017,sel_002241,58.19,942,106,4
prd_0014164,cat_011,sel_001342,22.11,307,50,6
prd_0014165,cat_003,sel_001557,82.67,1612,83,1
prd_0014166,cat_011,sel_001558,38.6,615,76,3
prd_0014167,cat_008,sel_001341,29.86,717,56,2
prd_0014168,cat_034,sel_001945,122.13,523,48,1
prd_0014169,cat_009,sel_002254,43.79,289,65,5
prd_0014170,cat_016,sel_001607,42.99,491,17,4
prd_0014171,cat_025,sel_002100,160.31,454,88,2
prd_0014172,cat_005,sel_000029,13.6,579,14,2
prd_0014173,cat_019,sel_001236,88.53,1096,38,7
prd_0014174,cat_034,sel_001549,19.82,285,77,4
prd_0014175,cat_023,sel_000521,70.75,969,88,1
prd_0014176,cat_017,sel_000423,69.82,1452,94,2
prd_0014177,cat_034,sel_000357,82.55,1408,67,3
prd_0014178,cat_040,sel_000724,18.24,1468,71,6
prd_0014179,cat_034,sel_002041,70.41,660,73,3
prd_0014180,cat_014,sel_000074,95.75,622,106,4
prd_0014181,cat_023,sel_001548,40.81,242,101,5
prd_0014182,cat_019,sel_000191,64.65,538,59,1
prd_0014183,cat_011,sel_001527,35.74,1057,113,7
prd_0014184,cat_015,sel_000642,15.69,294,39,2
prd_0014185,cat_034,sel_000411,73.8,390,43,7
prd_0014186,cat_011,sel_001197,11.41,633,22,5
prd_0014187,cat_037,sel_000605,96.86,262,93,3
prd_0014188,cat_041,sel_000966,37.63,1493,73,7
prd_0014189,cat_011,sel_001590,12.26,803,75,5
prd_0014190,cat_005,sel_002329,18.04,712,96,5
prd_0014191,cat_040,sel_001558,19.64,899,41,7
prd_0014192,cat_006,sel_001299,42.48,506,36,2
prd_0014193,cat_032,sel_001430,37.42,690,81,6
prd_0014194,cat_002,sel_001206,14.0,368,10,2
prd_0014195,cat_009,sel_001438,20.04,188,82,2
prd_0014196,cat_009,sel_001461,84.87,590,33,4
